"variable_id","mz","rt","condition","polarity","mean_intensity"
"M156T942_POS",156.042129526043,942.142456054688,0.053083968381802,"positive",4382832.3544053
"M147T825_2_POS",147.112595405314,825.023834228516,0.0529469091834564,"positive",933019.030403788
"M168T870_POS",167.971546275672,869.709350585938,0.052758058301811,"positive",60668028.9245919
"M103T704_POS",103.006622851941,703.619934082031,0.0527465998342928,"positive",72502313.6231669
"M155T980_POS",155.029411505298,979.641662597656,0.0524001176021938,"positive",24463171.6613841
"M91T920_POS",90.9477040141139,920.131652832031,0.0522624390272257,"positive",189484854.610673
"M167T823_2_POS",167.058638661725,823.412292480469,0.0522021382888961,"positive",55119741.7869558
"M139T866_POS",139.018146600095,866.004821777344,0.0521477511226062,"positive",6988274.04477965
"M169T832_POS",169.044923203986,832.1650390625,0.0520071231351495,"positive",592130369.269632
"M136T864_POS",135.99980202262,863.827392578125,0.0519980389446846,"positive",47700666.2281254
