variable_id,mz,rt,condition,polarity,mean_intensity
M165T643_POS,165.0318083,643.4686279,-0.000506621,positive,7598843.869
M165T569_POS,165.0317641,569.0667114,0.039985362,positive,20730488.29
M165T517_POS,165.0238956,517.1357422,-0.04427282,positive,11559485.78
M165T850_POS,165.0136999,849.96698,-0.025884442,positive,23172138.13
M165T407_POS,165.0317328,407.0986023,-0.005452638,positive,21241361.23
M165T439_POS,165.0316976,438.8329163,0.037468466,positive,23624794.8
M165T789_POS,165.0315812,788.6135559,0.019973466,positive,11615068.94
M165T676_POS,165.0316233,676.1889954,0.056853332,positive,17826467.6
M165T890_POS,165.0137928,889.8076477,0.00885511,positive,6552363.59
M165T928_POS,165.0138234,928.3788452,-0.025207449,positive,19618729.69
M165T1002_POS,165.0138533,1002.26593,-0.006817169,positive,19366808.76
M165T589_2_POS,165.060686,588.8764038,0.081650444,positive,13763674.52
M165T33_POS,165.0549505,33.34658813,-0.017295576,positive,1774589.94
M165T615_POS,165.060638,615.2798157,-0.151586574,positive,19909489.92
M165T823_2_POS,165.0605264,823.2705078,0.067062089,positive,99972885.33
M165T506_POS,165.0544372,505.6365051,0.022644675,positive,7772757.426
M165T645_POS,165.0606868,644.9180298,0.013958625,positive,13681057.15
M165T570_POS,165.0524535,569.7732544,0.002328325,positive,27898396.77
M165T687_POS,165.0909477,687.4616394,0.042563355,positive,46984618.7
M165T351_POS,165.0909927,351.2142639,0.015608099,positive,7494722.176
M165T813_POS,165.0909019,813.3071289,0.101906714,positive,30377313.28
M165T546_POS,165.1636321,545.6759033,0.104538637,positive,57426352.87
M166T824_POS,166.0239052,823.5700073,0.017318331,positive,14702044.5
M166T33_1_POS,166.0167401,33.35074234,-0.055164808,positive,4489620.674
M166T182_POS,166.0481769,182.021225,0.063152923,positive,47109541.49
M166T66_POS,166.0723409,65.52871323,0.696398834,positive,15441381.34
M166T33_2_POS,166.0862416,33.17967987,-0.12263284,positive,4074314976
M166T33_3_POS,166.1559046,33.17785835,-0.113335157,positive,3658466.767
M167T856_POS,166.9848344,856.1181946,0.095938239,positive,129466615.2
M167T527_POS,167.0338525,527.0551758,0.006366174,positive,8245852.117
M167T823_2_POS,167.0586387,823.4122925,0.052202138,positive,55119741.79
M167T99_POS,167.0563661,99.32880402,0.230677237,positive,36077053.12
M167T462_POS,167.0703771,462.3921814,0.010338045,positive,6757872.614
M167T384_POS,167.0705292,383.8111877,0.001455638,positive,3112771.003
M167T33_POS,167.0894757,33.22668839,-0.121292907,positive,404590711.3
M167T245_POS,167.104031,244.8839035,-0.060476243,positive,9139468.923
M167T412_POS,167.1066523,412.3526154,0.038332895,positive,3187729.954
M168T870_POS,167.9715463,869.7093506,0.052758058,positive,60668028.92
M168T969_POS,167.9715927,968.9880371,0.01515156,positive,39158073.44
M168T947_POS,167.971586,946.7813721,0.047556327,positive,33836907.43
M168T992_POS,167.9715973,992.3543396,-0.009433814,positive,37447976.64
M168T921_POS,167.9715805,921.0253296,-0.011445534,positive,53770910.47
M168T1014_POS,167.971597,1013.946777,0.005642005,positive,25939972.2
M168T898_POS,167.9715601,897.8694458,0.038603076,positive,28214436.1
M168T839_POS,168.0078114,838.5900879,-0.009510366,positive,3797699.674
M168T823_POS,168.0234185,823.2734985,0.064769423,positive,14222277.27
M168T241_POS,168.0419057,240.5063782,-0.030452256,positive,1666866.272
M168T209_POS,168.0419234,208.5443649,0.008998702,positive,32254527.67
M168T166_POS,168.0493943,165.6453094,0.08381139,positive,2575306.303
M168T463_POS,168.073472,462.6928406,0.006107865,positive,654038.1561
M168T511_POS,168.0654644,511.2321472,0.394668686,positive,3036679.454
M168T37_2_POS,168.0630141,36.86504364,0.083976071,positive,3414283.09
M168T101_POS,168.0598166,100.8058167,0.023011346,positive,3326347.831
M168T33_POS,168.0917799,33.16882706,-0.076536413,positive,43755371.18
M168T826_POS,168.1492158,825.9289246,-0.018520968,positive,6919472.774
M169T855_POS,168.9968929,855.4911804,-0.021235386,positive,22521771.16
M169T826_POS,168.9837721,826.395752,0.027330259,positive,14480028.51
M169T833_POS,169.0154243,833.1729736,-0.043432886,positive,4286492.808
M169T33_1_POS,169.0354869,33.11442757,0.152000671,positive,370121156.6
M169T832_POS,169.0449232,832.1650391,0.052007123,positive,592130369.3
M169T289_POS,169.0451864,288.9179688,0.048070572,positive,42943269.07
M169T92_POS,169.0971344,91.57205582,0.084189092,positive,5354275.37
M169T33_2_POS,169.0969005,33.06105804,0.128253152,positive,6221749.03
M169T201_POS,169.1197654,201.1827393,-0.049712082,positive,8254929.866
M170T171_POS,170.0212828,171.0832977,-0.041456898,positive,25838031.18
M170T832_POS,170.0481355,832.1556091,-0.008561319,positive,17513872.45
M170T33_1_POS,170.0387322,32.85745239,0.186231877,positive,19597100.07
M170T279_POS,170.0601006,278.7843018,0.044595957,positive,2859163.918
M170T164_POS,170.0468778,163.5576935,0.060054138,positive,1839078.928
M170T46_POS,170.059992,46.17482376,-0.265057551,positive,27487957.82
M170T201_POS,170.1232211,201.1225433,-0.008297523,positive,16577611.5
M170T178_POS,170.11749,177.5570831,0.031194579,positive,42407736.28
M171T823_POS,171.0175262,823.3373108,0.058143759,positive,38330719.65
M171T171_1_POS,171.0245936,171.0714111,-0.022622215,positive,1809677.844
M171T832_POS,171.0335348,831.7573242,0.023789342,positive,3456060.289
M171T33_POS,171.0394134,32.63603401,0.265845132,positive,3016196.031
M171T45_POS,171.0630457,45.20124817,-0.077287953,positive,4016025.622
M171T178_POS,171.0991048,177.941658,0.019850829,positive,16580324.83
M171T600_POS,171.0990132,599.940918,0.072435447,positive,62400270.82
M171T101_POS,171.1128339,101.3673706,-0.020492651,positive,1589944.193
M171T520_POS,171.138029,520.0823364,0.011403343,positive,4655828.12
M171T620_POS,171.1379649,620.3793335,-0.060219983,positive,2752150.558
M172T835_POS,171.9932217,835.3347778,-0.008897729,positive,4363218.311
M172T824_POS,172.0277247,823.8439331,0.010529108,positive,5059962.069
M172T33_2_POS,172.0401416,33.04555893,0.029980837,positive,32118873.15
M172T278_POS,172.0756962,278.340271,-0.081806851,positive,8518326.014
M172T520_POS,172.1412308,520.1144409,0.058785227,positive,9261890.158
M172T620_POS,172.141233,620.2129517,-0.062897062,positive,1788447.628
M172T463_POS,172.1695109,462.7035522,0.028433959,positive,3068771.94
M173T37_POS,172.9523143,37.2928009,-0.007519365,positive,4651940.368
M173T995_POS,172.9924401,995.3040771,0.009018168,positive,14302974.12
M173T1015_POS,172.9923784,1014.658142,0.027455299,positive,15840508.76
M173T921_POS,172.9924147,921.0823669,0.069390975,positive,19047960.99
M173T898_POS,172.9923474,897.8538513,-0.014285951,positive,9717971.896
M173T871_POS,172.992475,870.6714478,0.071858999,positive,21467259.85
M173T959_POS,172.9925113,958.9266968,0.023647622,positive,14926768.24
M173T825_POS,173.0124049,825.4003296,0.012822069,positive,6065221.962
M173T40_2_POS,173.0785139,39.9104557,0.000157115,positive,12119015.04
M173T618_POS,173.1326371,618.0782776,-0.021906112,positive,32696446.64
M173T389_POS,173.1537354,389.3789063,0.04113466,positive,560144.453
M173T463_POS,173.1728899,462.7019806,-0.023503927,positive,1693770.182
M174T893_POS,173.9607646,892.9788513,-0.032179801,positive,70959056.8
M174T859_POS,173.9606656,859.2147827,-0.016109116,positive,221553481.6
M174T1000_POS,173.9608188,1000.103363,0.002145388,positive,64915041.66
M174T970_POS,173.9608211,970.3386841,0.066407998,positive,70427531.02
M174T921_POS,173.9607988,921.3886719,-0.026582185,positive,81991784.81
M174T947_POS,173.9608132,947.100769,0.038010244,positive,70288048.55
M174T829_POS,173.9979552,829.2063599,-0.03678783,positive,7738253.545
M174T208_POS,174.0550366,208.331543,-0.022017777,positive,3940958.734
M174T36_POS,174.0549631,35.57951736,0.101452505,positive,3845125.622
M174T279_POS,174.0914997,278.6614532,-0.023787513,positive,1732663.577
M175T848_POS,174.9687528,848.2822876,-0.025573294,positive,348638736.6
M175T902_POS,174.9687686,901.8850098,-0.010655018,positive,44417793.66
M175T957_POS,174.9687567,957.3130493,-0.010340404,positive,23995677.13
M175T1007_POS,174.9687781,1006.629486,-0.020426717,positive,13904525.59
M175T984_POS,174.968785,984.2927551,0.066751944,positive,17474616.72
M175T829_POS,175.0055886,828.7719116,-0.005496068,positive,7877996.902
M175T36_POS,175.0016711,36.27077293,0.060351026,positive,40112216.78
M175T37_POS,175.0316013,37.04451942,0.004846475,positive,5819100.223
M175T831_POS,175.0447144,830.6925049,0.023922552,positive,160868462.8
M175T98_POS,175.0481986,98.12513351,-0.087402211,positive,4435665.703
M175T209_POS,175.0899428,208.9296188,0.082024282,positive,796659.9798
M175T46_POS,175.0866675,45.79132843,-0.161589683,positive,2989888.65
M176T840_POS,175.9969329,839.6505127,0.023758978,positive,60533953.19
M176T188_POS,176.0320388,187.8227615,0.078746187,positive,52513666.27
M176T34_1_POS,176.0555439,34.31817627,0.056279583,positive,12081793.06
M176T208_POS,176.0706694,208.4942169,-0.003619283,positive,20348899.88
M176T281_POS,176.0706445,281.4834747,-0.044017002,positive,3334219.642
M177T1003_POS,177.0335838,1002.577118,-0.018267673,positive,10678431.36
M177T955_POS,177.033587,955.1488647,0.039602882,positive,11973048.89
M177T976_POS,177.0335869,976.231842,0.070410159,positive,11680034.25
M177T886_POS,177.0336055,886.4056702,-0.018592359,positive,16756674.37
M177T923_POS,177.0335894,922.9784241,0.007702892,positive,11937631.07
M177T841_POS,177.0336815,841.1643066,-0.007869652,positive,76398477.58
M177T165_POS,177.0546341,164.9275818,0.054977565,positive,3979712.531
M177T417_POS,177.0545383,417.0220032,0.055663466,positive,1436683.53
M177T208_1_POS,177.0740238,208.2581024,0.031949879,positive,1608701.598
M177T64_POS,177.0869615,64.31162643,-0.031854053,positive,291040379.9
M177T37_POS,177.0869095,36.77256775,0.016802611,positive,660150676.5
M177T111_POS,177.0869604,110.5812988,-0.014749599,positive,1025735686
M177T422_POS,177.0911194,422.3885956,0.005102911,positive,5064339.403
M177T468_POS,177.1275509,468.0506897,-0.014212998,positive,2083828.348
M178T165_POS,177.5562521,164.6108093,0.015447209,positive,65536866.54
M178T840_POS,177.9922019,840.197998,0.02551786,positive,977192336.7
M178T37_POS,178.0103805,36.96105957,0.060690769,positive,19512044.24
M178T826_POS,178.0030875,825.8766479,0.03643219,positive,313351801.5
M178T36_2_POS,178.0900837,36.23937225,0.014536283,positive,43391939.66
M178T208_POS,178.0863258,208.0529175,-0.004240459,positive,29098977.79
M178T57_2_POS,178.0902592,56.95957184,-0.020034592,positive,35142326.88
M178T178_POS,178.0839784,177.7380371,-0.00342763,positive,47941938.21
M179T824_POS,178.9442635,823.8311157,0.014771484,positive,22317813.28
M179T836_POS,178.999962,836.105957,-0.032419603,positive,1342522702
M179T280_POS,179.0000894,280.2420654,0.018330894,positive,75130463.36
M179T588_POS,179.0001219,588.4581299,0.061174752,positive,62859629.58
M179T639_POS,179.0001064,639.384552,0.015328141,positive,58873158.67
M179T616_POS,179.0001354,615.7962952,0.000951171,positive,63543582.74
M179T210_POS,179.0000307,209.5268555,-0.008302906,positive,79883341.01
M179T307_POS,179.0000861,306.821167,0.046891397,positive,50756161.56
M179T256_POS,179.000062,256.4533997,0.038128382,positive,70237562.06
M179T569_POS,179.0001425,569.1112366,0.025314262,positive,54910140.78
M179T438_POS,179.0001432,437.5214233,-0.013824722,positive,48785793.17
M179T360_POS,179.0001081,359.5819855,-0.042826664,positive,68865724.72
M179T407_POS,179.0001335,406.9814148,0.00912414,positive,68803502.56
M179T866_POS,179.0399365,865.6289063,0.041617744,positive,70386794.6
M179T52_POS,179.048398,51.77048492,-0.114740729,positive,13622559.62
M179T993_POS,179.0399863,992.9703369,0.013215993,positive,45391505.76
M179T949_POS,179.0399743,949.31427,0.063194186,positive,44509137.38
M179T973_POS,179.0399817,973.1387329,0.018270239,positive,39349999.92
M179T170_POS,179.0314833,170.46521,0.048516287,positive,2732539.036
M179T896_2_POS,179.0399624,895.6955872,0.027938103,positive,35483596.3
M179T920_POS,179.039969,920.1537781,0.050795755,positive,51901889.05
M179T36_POS,179.0483603,36.29076385,-0.051915042,positive,36725352.88
M179T1015_POS,179.0399822,1014.6604,0.044092478,positive,33837496.76
M179T334_POS,179.0763889,333.8617554,-0.053456715,positive,61810028.7
M179T823_POS,179.076309,822.9647522,0.073284273,positive,389935384.6
M179T795_POS,179.0763801,795.4243469,-0.039823867,positive,58968359.3
M179T610_POS,179.0764258,610.4220886,-0.028659279,positive,88331569.42
M179T502_POS,179.07647,502.1274414,-0.027185045,positive,71583513.51
M179T412_POS,179.0764632,412.0514221,0.048284935,positive,56507802.85
M179T477_POS,179.0764773,477.0021973,-0.027366994,positive,67738476.82
M179T589_POS,179.0764405,589.4281006,0.019980869,positive,47859018.87
M179T288_POS,179.0764352,288.3417511,-0.01379688,positive,28828656.16
M179T386_POS,179.0764589,385.9872437,0.005600197,positive,53218516.02
M179T542_POS,179.0764777,541.7915344,0.061946599,positive,70703102.57
M179T520_POS,179.0764811,519.9254761,-0.10013102,positive,68017181.59
M179T771_POS,179.0763777,771.3878174,-0.064974658,positive,64998194.13
M179T259_POS,179.0764285,258.5485382,0.039697603,positive,23109713.13
M179T712_POS,179.0764035,712.2767944,0.01789441,positive,78140648.91
M179T365_POS,179.0764516,365.208313,0.037378657,positive,46343804.05
M179T755_2_POS,179.0763885,755.2858276,0.059589163,positive,65499120.99
M179T736_POS,179.0764092,735.9505615,0.011241656,positive,62661043.4
M179T446_POS,179.0764747,446.2225647,0.035251526,positive,83012598.22
M179T352_POS,179.076444,352.1482239,0.065157846,positive,38469135.78
M179T674_POS,179.0764176,674.2720337,-0.002184571,positive,101098785.7
M179T308_POS,179.0764356,307.6750488,-0.006552548,positive,34927457.35
M179T694_POS,179.0764137,693.6807861,0.02699174,positive,75040961.33
M179T218_POS,179.0763908,218.0337143,0.078680858,positive,14810596.03
M179T641_POS,179.0764216,640.6219482,0.004262063,positive,56296903.84
M179T570_POS,179.0764755,569.8577881,0.013293474,positive,89451240.54
M179T461_POS,179.1067371,460.9401855,0.05032845,positive,11575844.46
M179T424_POS,179.1068185,424.46875,0.017777082,positive,5416125.589
M179T180_POS,179.1180159,180.4360657,-0.072711601,positive,42863212.7
M180T836_POS,180.0033969,836.2937012,-0.02129231,positive,37552708.77
M180T126_POS,180.0654409,125.5573273,0.126455264,positive,131661914
M180T266_POS,180.0637876,265.6809692,0.160295776,positive,2502933.015
M180T823_POS,180.0766859,822.8892822,0.02584228,positive,42958716.45
M180T299_POS,180.073528,298.6594543,-0.045016883,positive,1978443.842
M180T162_POS,180.0878746,161.9560394,0.467587631,positive,1783577.592
M180T457_POS,180.1101198,457.0422668,0.070862511,positive,1160068.327
M180T419_POS,180.1358563,418.8910675,0.01569465,positive,13468664.31
M180T456_POS,180.1745941,455.8644714,0.03972223,positive,1147575.532
M181T823_POS,180.9782126,822.9632568,0.042514513,positive,223269152.6
M181T182_1_POS,180.992249,181.9068222,-0.113938252,positive,26140777.17
M181T866_POS,181.0286585,866.2400208,0.029616142,positive,14220196.78
M181T893_POS,181.0286259,892.5927124,0.010400174,positive,9456853.81
M181T916_POS,181.0286514,915.5005188,-0.032811418,positive,20327002.17
M181T1003_POS,181.0286698,1002.607971,-0.004007927,positive,13248794.02
M181T947_POS,181.0286585,946.7893372,0.009171036,positive,13112994.25
M181T976_POS,181.0286576,976.2381287,0.038972032,positive,12538943.58
M181T822_POS,181.0381047,822.4620361,0.048714296,positive,1705741135
M181T542_POS,181.0492428,541.7425537,-0.035738341,positive,120175378.9
M181T666_POS,181.0487605,666.0388184,-0.077169918,positive,66202753.22
M181T126_POS,181.0685507,125.716629,0.108593416,positive,11732995.28
M181T197_1_POS,181.071933,197.481842,0.096555595,positive,561475082.3
M181T181_POS,181.071961,181.273674,0.185328177,positive,1211078823
M181T830_POS,181.0651805,830.3139648,0.068683514,positive,44623915.96
M181T423_POS,181.0858615,422.6055756,-0.029547922,positive,330046570.9
M181T190_POS,181.0970469,189.8611679,0.11723108,positive,2084150.342
M181T221_POS,181.0972116,220.5308304,0.161953405,positive,1027479.459
M181T377_POS,181.1222741,377.0130615,-0.058257046,positive,4933967.456
M181T419_POS,181.1392669,418.8894043,0.036618696,positive,992995.0065
M181T715_POS,181.1585405,715.4799805,-0.151611231,positive,6338666.818
M181T182_2_POS,181.1512188,181.7379761,0.104116237,positive,1548247.359
M182T938_POS,181.9871216,938.1161804,0.015506492,positive,29001267.34
M182T916_POS,181.9871158,915.5068359,0.107199848,positive,29663011.07
M182T891_POS,181.9871014,891.3561401,0.016825705,positive,42757619.07
M182T999_POS,181.9871354,999.4068298,-0.03356455,positive,26467968.61
M182T958_POS,181.9871298,957.6336975,0.063604803,positive,29125692.73
M182T971_POS,181.9871344,970.9616394,-0.027618004,positive,29669087.97
M182T860_POS,181.9870722,860.1369019,0.050698366,positive,117830493.1
M182T825_POS,181.9985789,825.0814209,0.027045169,positive,19037846.25
M182T831_POS,182.0235619,831.2888794,0.014579742,positive,5958721.928
M182T823_POS,182.0414838,822.8555298,0.045213712,positive,60944241.6
M182T164_POS,182.0468692,164.3569794,0.038382858,positive,2284333.398
M182T542_POS,182.0527413,541.6921997,-0.072851285,positive,10082349.13
M182T197_POS,182.0753023,197.0895233,0.070371448,positive,43270466.48
M182T181_POS,182.0752598,181.4617615,0.203894817,positive,91298906.68
M182T87_POS,182.0674025,86.55370331,-0.073878079,positive,48209335.94
M182T34_POS,182.0811687,33.86619568,-0.044291077,positive,5974394.708
M182T423_POS,182.089291,422.6685028,-0.02994307,positive,35395697.43
M182T366_POS,182.1176082,366.4249573,-0.049950277,positive,9132605.643
M182T826_POS,182.1649298,825.5383301,-0.016384178,positive,11999251.78
M183T826_POS,182.9957899,825.545166,-0.020122175,positive,137766777
M183T615_POS,182.995973,614.6161194,-0.042498335,positive,138606726.9
M183T641_POS,182.9959501,640.8756104,0.018964678,positive,110086115.2
M183T570_POS,182.9959975,570.2824097,0.037625419,positive,126250048.7
M183T589_POS,182.995974,589.0996399,0.021411511,positive,82346444.16
M183T600_POS,182.9959332,600.4661255,0.10621582,positive,68351705.93
M183T500_POS,182.9959945,500.2941132,0.044154342,positive,95722113.2
M183T288_POS,182.9959985,288.4396667,-0.011460193,positive,50561967.53
M183T791_POS,182.9958818,791.2078857,-0.00281458,positive,71179132.14
M183T541_POS,182.9959848,541.352478,0.037482284,positive,119107585.7
M183T516_POS,182.995993,515.8597412,-0.032451589,positive,101745394.4
M183T475_POS,182.9959834,474.8379822,-0.045522648,positive,81115156.16
M183T712_POS,182.9959046,712.3898926,0.079873585,positive,87113778.58
M183T406_POS,182.9959897,406.1532288,-0.009294233,positive,82099992.3
M183T244_POS,182.9959805,244.3697586,0.0413588,positive,50546103.59
M183T674_POS,182.9959305,674.3000488,-0.011985233,positive,134195380.3
M183T756_POS,182.9958975,756.0494995,0.001354842,positive,76751406.59
M183T307_POS,182.9959901,307.1296387,0.002693831,positive,53657067.78
M183T441_POS,182.9959923,440.6208191,0.019210983,positive,106501453.1
M183T322_POS,182.9959859,322.1009674,-0.037058881,positive,59858368.06
M183T736_POS,182.9959141,736.3483276,-0.022892661,positive,75647049.57
M183T360_POS,182.9959819,359.9627228,-0.001700852,positive,63083314.38
M183T338_POS,182.9959847,338.4946136,0.030961,positive,42471528.02
M183T381_POS,182.9959827,381.0157776,0.025794072,positive,48970668.88
M183T693_POS,182.9959168,693.4697266,-0.037326644,positive,84085628.28
M183T196_POS,182.9959499,195.8362427,0.143973816,positive,47080400.87
M183T272_POS,182.995989,271.8120728,0.061186108,positive,40046407.81
M183T176_POS,182.9959795,175.5946121,-0.048060794,positive,29838057.99
M183T156_POS,182.9959509,156.1130524,-0.041411934,positive,31697698.47
M183T895_POS,183.0243809,895.0713806,-0.000489661,positive,54885237.47
M183T990_POS,183.0244085,990.4929199,0.00335826,positive,57522941.69
M183T1010_POS,183.0244085,1010.323303,0.028290838,positive,41528293.25
M183T946_POS,183.0243989,946.1745911,0.002777609,positive,61668141.08
M183T860_POS,183.0243466,859.8189087,0.091210655,positive,184579379.3
M183T970_POS,183.0244056,970.0305481,-0.005713985,positive,59435763.85
M183T924_POS,183.0243921,923.8934937,-0.00698586,positive,66492933.11
M183T823_POS,183.0421876,823.1866455,0.0170863,positive,11536981.59
M183T182_POS,183.0761334,181.6407242,0.093078533,positive,5469264.092
M183T255_POS,183.077602,254.929245,0.106396841,positive,2313429.299
M183T198_POS,183.075896,197.5577774,0.090003711,positive,2946687.361
M183T431_POS,183.0805247,431.2923431,0.024439997,positive,1884235.023
M183T298_POS,183.0989034,297.6198425,-0.010655254,positive,4960508.194
M183T107_POS,183.0988564,107.3765335,-0.085065672,positive,4048905.703
M183T366_POS,183.1211147,365.7993927,-0.021309594,positive,1487951.561
M183T351_POS,183.1354327,351.2188721,-0.026431617,positive,8282039.245
M183T546_POS,183.1742519,545.6820068,0.133631789,positive,2477758.856
M184T56_POS,184.0604788,56.12220764,0.013710801,positive,1702181.405
M184T33_POS,184.0402434,32.65301895,-0.051471067,positive,18942885.32
M184T594_POS,184.0733836,593.7959595,-0.075491053,positive,59340469.57
M184T810_POS,184.0732468,809.7051697,0.021238144,positive,130267868.5
M184T574_POS,184.0734301,573.9197693,-0.192010086,positive,18262903.74
M184T622_POS,184.0733204,621.9903259,-0.007236959,positive,60452323.17
M184T636_POS,184.0733096,635.6734619,0.053360181,positive,70200871.3
M184T765_POS,184.0732551,764.8654785,0.106322162,positive,64963709.2
M184T659_POS,184.0732937,659.3953552,-0.053867819,positive,51990236.26
M184T717_POS,184.0732633,716.6660156,-0.000866862,positive,42564358.99
M184T747_POS,184.0732728,746.8864136,0.043216237,positive,59291649.33
M184T783_POS,184.0732413,782.7426758,0.020430433,positive,68289007.07
M184T697_POS,184.0732437,697.1314087,0.066019384,positive,32339689.96
M184T209_POS,184.073133,208.8201294,-0.030573757,positive,2630519.031
M184T166_POS,184.0626487,166.0397949,0.053352527,positive,1715390.842
M185T859_POS,185.0130431,859.2158813,-0.029388801,positive,24478501.77
M185T893_POS,185.0127295,892.8369141,0.051027594,positive,7572127.472
M185T922_POS,185.0127217,922.0115356,0.049672648,positive,7621583.082
M185T947_POS,185.012737,947.1023865,-0.020409492,positive,6630577.867
M185T980_POS,185.0127482,979.6412048,-0.028434932,positive,6248322.856
M185T1005_POS,185.012763,1005.123779,-0.057961146,positive,5451867.596
M185T33_POS,185.0304257,32.89563179,0.175629978,positive,21473946.99
M185T823_POS,185.031137,822.9545898,0.06700639,positive,31467157.6
M185T37_POS,185.0420374,37.132267,-0.049452563,positive,19078960.17
M185T510_POS,185.0598052,510.2436523,-0.06998742,positive,45572570.62
M185T293_POS,185.0811732,293.3642883,0.01988255,positive,35435753.94
M185T40_POS,185.0920542,40.36849213,0.026668499,positive,3359718.612
M185T174_POS,185.1285031,174.4122696,-0.200482553,positive,30743997.45
M185T278_POS,185.1148008,277.9737854,0.001077332,positive,49366678.63
M185T191_POS,185.12856,191.0271912,0.078674929,positive,3907353.155
M185T501_POS,185.1535485,501.2429199,0.010608609,positive,4707765.898
M186T828_POS,185.9946447,827.5860291,0.054012443,positive,5307353.921
M186T898_POS,186.0118427,898.1596069,0.079784808,positive,4211344.944
M186T938_POS,186.0118659,937.8128357,0.012564335,positive,4948122.974
M186T278_1_POS,186.0551835,278.3399506,-0.079745301,positive,5755141.5
M186T208_POS,186.0525693,208.1638412,0.044246423,positive,2933586.751
M186T156_POS,186.0525948,156.4495392,-0.077793689,positive,4471472.716
M186T511_POS,186.076235,511.1977539,0.638183684,positive,5548097.152
M186T331_POS,186.0911243,331.3581848,0.02705794,positive,1098664.058
M186T278_2_POS,186.1180627,278.4695129,0.015890963,positive,3506378.535
M186T175_POS,186.1318567,174.6612549,-0.197581998,positive,2613190.969
M186T199_POS,186.1125945,199.2579269,0.042947487,positive,30921420.89
M186T409_POS,186.1489109,409.0306244,0.01181104,positive,59005004.8
M186T500_POS,186.1852445,499.6353455,-0.033530573,positive,4168678.858
M186T393_POS,186.2214965,392.5281372,0.000881948,positive,1953455.057
M187T894_POS,187.0080198,893.5282288,0.012182652,positive,20539009.04
M187T863_POS,187.0079818,862.5258179,0.039151224,positive,41814061.83
M187T917_POS,187.0080392,916.7442017,0.012634443,positive,21531739.18
M187T1000_POS,187.0080603,1000.417908,-0.000534183,positive,20071727.24
M187T825_POS,186.9942626,825.0129089,0.009807991,positive,106551415.3
M187T944_POS,187.0080495,943.6183472,0.073385586,positive,20523835.43
M187T971_POS,187.0080589,970.8213196,0.003223236,positive,22597892.7
M187T37_1_POS,187.0712142,37.44683838,0.070058353,positive,38984818.77
M187T278_POS,187.0628998,278.2976227,-0.051099117,positive,13014375.48
M187T511_POS,187.0796007,511.1749878,0.199696579,positive,43315206.95
M187T409_POS,187.1327533,408.9334259,-0.074178078,positive,9193155.619
M187T330_POS,187.1329657,330.1142883,0.035006297,positive,28834744.15
M187T385_POS,187.1330401,385.3509521,-0.100472282,positive,55841608.85
M187T618_POS,187.1480737,618.2384338,0.102400313,positive,31855725.42
M188T46_1_POS,187.986505,45.67025566,-0.178345753,positive,2527653.807
M188T826_POS,187.9977112,826.1862488,0.010574794,positive,2892963.432
M188T45_POS,188.0704289,44.56778717,-0.264088993,positive,2035994480
M188T278_POS,188.0706961,278.2722778,-0.093371144,positive,43373182.61
M188T116_POS,188.0706629,115.812233,-0.079513285,positive,55113568.77
M188T521_POS,188.1064215,520.7857056,-0.003428205,positive,518640.6262
M188T409_POS,188.1361371,409.2549133,-0.107173554,positive,1078895.927
M188T46_2_POS,188.1544464,46.23271561,-0.149697741,positive,2342512.166
M189T825_POS,188.9910917,825.0871582,-0.008559711,positive,63127834.95
M189T33_2_POS,189.0069023,32.79234314,-0.02993229,positive,2255683.222
M189T238_POS,189.0373635,237.5293961,0.04351805,positive,1863494.155
M189T46_POS,189.0738503,46.44076538,-0.238089789,positive,233803369.1
M189T278_1_POS,189.0784478,278.3749847,-0.081518163,positive,6735715.066
M189T33_3_POS,189.0715368,32.89445877,-0.042955406,positive,8060385.423
M189T116_POS,189.0739769,116.0090523,-0.060075949,positive,4737889.157
M189T36_POS,189.0869103,36.46409798,0.038857212,positive,102263974.9
M189T53_POS,189.0869382,52.99087143,0.046447466,positive,53128616.28
M189T342_POS,189.1120898,341.9060974,-0.055813915,positive,3503548.575
M189T587_POS,189.1121125,587.3747864,0.036633841,positive,61597539.79
M189T442_POS,189.1275142,442.1695251,0.029366784,positive,2648739.475
M189T511_POS,189.1274614,511.284668,0.06975626,positive,972579.2999
M189T555_POS,189.1637162,554.9023438,0.700380098,positive,3845316.11
M189T619_POS,189.1637304,618.6929932,-0.021438955,positive,36440385.9
M189T438_POS,189.1635877,437.8400879,0.128503956,positive,2917330.924
M190T956_POS,189.9762699,956.0855103,0.040160867,positive,61493765.3
M190T895_POS,189.9762462,895.3811951,-0.004424207,positive,51036846.37
M190T1000_POS,189.9762797,1000.107483,0.003389834,positive,54760532.5
M190T867_POS,189.9762121,866.8596191,0.01784281,positive,142663484.7
M190T920_POS,189.976257,919.8345947,0.031269258,positive,78852751.16
M190T826_POS,189.992096,825.7036743,0.033760037,positive,5608849.09
M190T208_POS,190.0498935,207.7218018,-0.03239269,positive,5845114.312
M190T45_POS,190.0775489,44.81005287,-0.222755632,positive,10439297.14
M190T278_POS,190.0863225,278.4121399,-0.085695637,positive,141529866.1
M190T318_POS,190.0864069,318.0123138,0.215754773,positive,4193792.751
M190T555_POS,190.1670562,555.1279297,0.411103358,positive,715749.9194
M191T854_POS,190.983963,854.2658081,-0.018790604,positive,37846431.07
M191T888_POS,190.9841426,888.2620239,-0.050158564,positive,12075454.92
